am_sid,name,rank,id
W-Msc-592658,cellular organisms,no rank,131567
W-Msc-592658,Eukaryota,superkingdom,2759
W-Msc-592658,Opisthokonta,clade,33154
W-Msc-592658,Metazoa,kingdom,33208
W-Msc-592658,Eumetazoa,clade,6072
W-Msc-592658,Bilateria,clade,33213
W-Msc-592658,Protostomia,clade,33317
W-Msc-592658,Spiralia,clade,2697495
W-Msc-592658,Lophotrochozoa,clade,1206795
W-Msc-592658,Mollusca,phylum,6447
W-Msc-592658,Bivalvia,class,6544
W-Msc-592658,Heterodonta,subclass,6599
W-Msc-592658,Euheterodonta,infraclass,735337
W-Msc-592658,Veneroida,order,6580
W-Msc-592658,Galeommatoidea,superfamily,106228
W-Msc-592658,Galeommatidae,family,52932
W-Msc-592658,Pseudogaleomma,genus,457691
W-Msc-592658,Pseudogaleomma japonica,species,457692
Fis-28214,cellular organisms,no rank,131567
Fis-28214,Eukaryota,superkingdom,2759
Fis-28214,Opisthokonta,clade,33154
Fis-28214,Metazoa,kingdom,33208
Fis-28214,Eumetazoa,clade,6072
Fis-28214,Bilateria,clade,33213
Fis-28214,Deuterostomia,clade,33511
Fis-28214,Chordata,phylum,7711
Fis-28214,Craniata,subphylum,89593
Fis-28214,Vertebrata,clade,7742
Fis-28214,Gnathostomata,clade,7776
Fis-28214,Teleostomi,clade,117570
Fis-28214,Euteleostomi,clade,117571
Fis-28214,Actinopterygii,superclass,7898
Fis-28214,Actinopteri,class,186623
Fis-28214,Neopterygii,subclass,41665
Fis-28214,Teleostei,infraclass,32443
Fis-28214,Osteoglossocephalai,clade,1489341
Fis-28214,Clupeocephala,no rank,186625
Fis-28214,Euteleosteomorpha,cohort,1489388
Fis-28214,Neoteleostei,clade,123365
Fis-28214,Eurypterygia,clade,123366
Fis-28214,Ctenosquamata,clade,123367
Fis-28214,Acanthomorphata,clade,123368
Fis-28214,Euacanthomorphacea,clade,123369
Fis-28214,Percomorphaceae,clade,1489872
Fis-28214,Gobiaria,clade,1489875
Fis-28214,Gobiiformes,order,1489878
Fis-28214,Gobioidei,suborder,8219
Fis-28214,Gobiidae,family,8220
Fis-28214,Gobionellinae,subfamily,497220
Fis-28214,Pseudogobius,genus,249001
Fis-28214,Pseudogobius javanicus,species,1302786
Fis-146243,cellular organisms,no rank,131567
Fis-146243,Eukaryota,superkingdom,2759
Fis-146243,Opisthokonta,clade,33154
Fis-146243,Metazoa,kingdom,33208
Fis-146243,Eumetazoa,clade,6072
Fis-146243,Bilateria,clade,33213
Fis-146243,Deuterostomia,clade,33511
Fis-146243,Chordata,phylum,7711
Fis-146243,Craniata,subphylum,89593
Fis-146243,Vertebrata,clade,7742
Fis-146243,Gnathostomata,clade,7776
Fis-146243,Teleostomi,clade,117570
Fis-146243,Euteleostomi,clade,117571
Fis-146243,Actinopterygii,superclass,7898
Fis-146243,Actinopteri,class,186623
Fis-146243,Neopterygii,subclass,41665
Fis-146243,Teleostei,infraclass,32443
Fis-146243,Osteoglossocephalai,clade,1489341
