am_sid,name,rank,id
Fis-32495,cellular organisms,no rank,131567
Fis-32495,Eukaryota,superkingdom,2759
Fis-32495,Opisthokonta,clade,33154
Fis-32495,Metazoa,kingdom,33208
Fis-32495,Eumetazoa,clade,6072
Fis-32495,Bilateria,clade,33213
Fis-32495,Deuterostomia,clade,33511
Fis-32495,Chordata,phylum,7711
Fis-32495,Craniata,subphylum,89593
Fis-32495,Vertebrata,clade,7742
Fis-32495,Gnathostomata,clade,7776
Fis-32495,Teleostomi,clade,117570
Fis-32495,Euteleostomi,clade,117571
Fis-32495,Actinopterygii,superclass,7898
Fis-32495,Actinopteri,class,186623
Fis-32495,Neopterygii,subclass,41665
Fis-32495,Teleostei,infraclass,32443
Fis-32495,Osteoglossocephalai,clade,1489341
Fis-32495,Clupeocephala,no rank,186625
Fis-32495,Euteleosteomorpha,cohort,1489388
Fis-32495,Neoteleostei,clade,123365
Fis-32495,Eurypterygia,clade,123366
Fis-32495,Ctenosquamata,clade,123367
Fis-32495,Acanthomorphata,clade,123368
Fis-32495,Euacanthomorphacea,clade,123369
Fis-32495,Percomorphaceae,clade,1489872
Fis-32495,Carangaria,clade,1489904
Fis-32495,Pleuronectiformes,order,8252
Fis-32495,Pleuronectoidei,suborder,30942
Fis-32495,Cynoglossidae,family,30947
Fis-32495,Symphurinae,subfamily,603455
Fis-32495,Symphurus,genus,195651
Fis-32495,Symphurus strictus,species,366930
Fis-55910,cellular organisms,no rank,131567
Fis-55910,Eukaryota,superkingdom,2759
Fis-55910,Opisthokonta,clade,33154
Fis-55910,Metazoa,kingdom,33208
Fis-55910,Eumetazoa,clade,6072
Fis-55910,Bilateria,clade,33213
Fis-55910,Deuterostomia,clade,33511
Fis-55910,Chordata,phylum,7711
Fis-55910,Craniata,subphylum,89593
Fis-55910,Vertebrata,clade,7742
Fis-55910,Gnathostomata,clade,7776
Fis-55910,Teleostomi,clade,117570
Fis-55910,Euteleostomi,clade,117571
Fis-55910,Actinopterygii,superclass,7898
Fis-55910,Actinopteri,class,186623
Fis-55910,Neopterygii,subclass,41665
Fis-55910,Teleostei,infraclass,32443
Fis-55910,Osteoglossocephalai,clade,1489341
Fis-55910,Clupeocephala,no rank,186625
Fis-55910,Euteleosteomorpha,cohort,1489388
Fis-55910,Neoteleostei,clade,123365
Fis-55910,Eurypterygia,clade,123366
Fis-55910,Ctenosquamata,clade,123367
Fis-55910,Acanthomorphata,clade,123368
Fis-55910,Euacanthomorphacea,clade,123369
Fis-55910,Percomorphaceae,clade,1489872
Fis-55910,Carangaria,clade,1489904
Fis-55910,Pleuronectiformes,order,8252
