am_sid,name,rank,id
W-Oph-213163,cellular organisms,no rank,131567
W-Oph-213163,Eukaryota,superkingdom,2759
W-Oph-213163,Opisthokonta,clade,33154
W-Oph-213163,Metazoa,kingdom,33208
W-Oph-213163,Eumetazoa,clade,6072
W-Oph-213163,Bilateria,clade,33213
W-Oph-213163,Deuterostomia,clade,33511
W-Oph-213163,Echinodermata,phylum,7586
W-Oph-213163,Eleutherozoa,clade,133551
W-Oph-213163,Asterozoa,superclass,7587
W-Oph-213163,Ophiuroidea,class,7618
W-Oph-213163,Ophiuridea,subclass,133710
W-Oph-213163,Euryalida,order,55618
W-Oph-213163,Euryalidae,family,941176
W-Oph-213163,Euryale,genus,941177
W-Oph-213163,Euryale aspera,species,941178
W-Iso-255758,cellular organisms,no rank,131567
W-Iso-255758,Eukaryota,superkingdom,2759
W-Iso-255758,Opisthokonta,clade,33154
W-Iso-255758,Metazoa,kingdom,33208
W-Iso-255758,Eumetazoa,clade,6072
W-Iso-255758,Bilateria,clade,33213
W-Iso-255758,Protostomia,clade,33317
W-Iso-255758,Ecdysozoa,clade,1206794
W-Iso-255758,Panarthropoda,clade,88770
W-Iso-255758,Arthropoda,phylum,6656
W-Iso-255758,Mandibulata,clade,197563
W-Iso-255758,Pancrustacea,clade,197562
W-Iso-255758,Crustacea,subphylum,6657
W-Iso-255758,Multicrustacea,superclass,2172821
W-Iso-255758,Malacostraca,class,6681
W-Iso-255758,Eumalacostraca,subclass,72041
W-Iso-255758,Peracarida,superorder,6820
W-Iso-255758,Isopoda,order,29979
W-Iso-255758,Asellota,suborder,63226
W-Iso-255758,Janiroidea,superfamily,525156
W-Iso-255758,Munnopsidae,family,192514
W-Iso-255758,Eurycope,genus,161563
W-Iso-255758,Eurycope sarsi,species,263200
URM-2-275,cellular organisms,no rank,131567
URM-2-275,Eukaryota,superkingdom,2759
URM-2-275,Opisthokonta,clade,33154
URM-2-275,Metazoa,kingdom,33208
URM-2-275,Eumetazoa,clade,6072
URM-2-275,Bilateria,clade,33213
URM-2-275,Protostomia,clade,33317
URM-2-275,Ecdysozoa,clade,1206794
URM-2-275,Panarthropoda,clade,88770
URM-2-275,Arthropoda,phylum,6656
URM-2-275,Chelicerata,subphylum,6843
URM-2-275,Pycnogonida,class,57294
URM-2-275,Pantopoda,order,373319
URM-2-275,Ammotheidae,family,61893
URM-2-275,Eurycyde,genus,373281
URM-2-275,Eurycyde clitellaria,species,2654037
URM-2-286,cellular organisms,no rank,131567
URM-2-286,Eukaryota,superkingdom,2759
URM-2-286,Opisthokonta,clade,33154
URM-2-286,Metazoa,kingdom,33208
URM-2-286,Eumetazoa,clade,6072
URM-2-286,Bilateria,clade,33213
URM-2-286,Protostomia,clade,33317
URM-2-286,Ecdysozoa,clade,1206794
URM-2-286,Panarthropoda,clade,88770
URM-2-286,Arthropoda,phylum,6656
URM-2-286,Chelicerata,subphylum,6843
URM-2-286,Pycnogonida,class,57294
URM-2-286,Pantopoda,order,373319
URM-2-286,Ammotheidae,family,61893
URM-2-286,Eurycyde,genus,373281
URM-2-286,Eurycyde raphiaster,species,373283
W-Iso-118843,cellular organisms,no rank,131567
W-Iso-118843,Eukaryota,superkingdom,2759
W-Iso-118843,Opisthokonta,clade,33154
W-Iso-118843,Metazoa,kingdom,33208
W-Iso-118843,Eumetazoa,clade,6072
W-Iso-118843,Bilateria,clade,33213
W-Iso-118843,Protostomia,clade,33317
W-Iso-118843,Ecdysozoa,clade,1206794
W-Iso-118843,Panarthropoda,clade,88770
W-Iso-118843,Arthropoda,phylum,6656
W-Iso-118843,Mandibulata,clade,197563
W-Iso-118843,Pancrustacea,clade,197562
W-Iso-118843,Crustacea,subphylum,6657
W-Iso-118843,Multicrustacea,superclass,2172821
W-Iso-118843,Malacostraca,class,6681
W-Iso-118843,Eumalacostraca,subclass,72041
W-Iso-118843,Peracarida,superorder,6820
W-Iso-118843,Isopoda,order,29979
W-Iso-118843,Flabellifera,clade,96841
W-Iso-118843,Cirolanidae,family,96838
W-Iso-118843,Eurydice,genus,96839
W-Iso-118843,Eurydice affinis,species,96840
Fis-34787,cellular organisms,no rank,131567
Fis-34787,Eukaryota,superkingdom,2759
Fis-34787,Opisthokonta,clade,33154
Fis-34787,Metazoa,kingdom,33208
Fis-34787,Eumetazoa,clade,6072
Fis-34787,Bilateria,clade,33213
Fis-34787,Deuterostomia,clade,33511
Fis-34787,Chordata,phylum,7711
Fis-34787,Craniata,subphylum,89593
